template_id,template,dof,cpt_class_representative,is_cpt_representative
1411,"(1,1) + (3b,1) + (6,2) + (8,1) + (8,1)",96,"(1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",False
1412,"(1,1) + (3b,1) + (6b,1) + (6b,1) + (8,2)",96,"(1,1) + (3,1) + (6,1) + (6,1) + (8,2)",False
1413,"(1,1) + (3b,1) + (6b,2) + (8,1) + (8,1)",96,"(1,1) + (3,1) + (6,2) + (8,1) + (8,1)",False
1414,"(1,2) + (3,1) + (3,1) + (8,1) + (8,2)",96,"(1,2) + (3,1) + (3,1) + (8,1) + (8,2)",True
1415,"(1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",96,"(1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",True
1416,"(1,2) + (3,2) + (8,1) + (8,1) + (8,1)",96,"(1,2) + (3,2) + (8,1) + (8,1) + (8,1)",True
1417,"(1,2) + (3b,1) + (3b,1) + (8,1) + (8,2)",96,"(1,2) + (3,1) + (3,1) + (8,1) + (8,2)",False
1418,"(1,2) + (3b,2) + (8,1) + (8,1) + (8,1)",96,"(1,2) + (3,2) + (8,1) + (8,1) + (8,1)",False
1419,"(1,2) + (6,1) + (6,1) + (6,1) + (6,2)",96,"(1,2) + (6,1) + (6,1) + (6,1) + (6,2)",True
1420,"(1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",96,"(1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",True
1421,"(1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",96,"(1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",True
1422,"(1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",96,"(1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",True
1423,"(1,2) + (6,1) + (6,2) + (6b,1) + (6b,1)",96,"(1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",False
1424,"(1,2) + (6,1) + (6b,1) + (6b,1) + (6b,2)",96,"(1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",False
1425,"(1,2) + (6,1) + (8,1) + (8,2)",96,"(1,2) + (6,1) + (8,1) + (8,2)",True
1426,"(1,2) + (6,2) + (6b,1) + (6b,1) + (6b,1)",96,"(1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",False
1427,"(1,2) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",96,"(1,2) + (6,1) + (6,1) + (6,1) + (6,2)",False
1428,"(1,2) + (6b,1) + (8,1) + (8,2)",96,"(1,2) + (6,1) + (8,1) + (8,2)",False
1429,"(6,1) + (6,1) + (6,2) + (8,1)",96,"(6,1) + (6,1) + (6,2) + (8,1)",True
1430,"(6,1) + (6,1) + (6b,2) + (8,1)",96,"(6,1) + (6,1) + (6b,2) + (8,1)",True
1431,"(6,1) + (6,2) + (6b,1) + (8,1)",96,"(6,1) + (6,2) + (6b,1) + (8,1)",True
1432,"(6,1) + (6b,1) + (6b,2) + (8,1)",96,"(6,1) + (6,2) + (6b,1) + (8,1)",False
1433,"(6,2) + (6b,1) + (6b,1) + (8,1)",96,"(6,1) + (6,1) + (6b,2) + (8,1)",False
1434,"(6b,1) + (6b,1) + (6b,2) + (8,1)",96,"(6,1) + (6,1) + (6,2) + (8,1)",False
1435,"(8,1) + (8,1) + (8,2)",96,"(8,1) + (8,1) + (8,2)",True
1436,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",True
1437,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",True
1438,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",True
1439,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",True
1440,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",False
1441,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,2) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",False
1442,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",False
1443,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,2) + (8,1)",99,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",False
1444,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (8,2)",99,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (8,2)",True
1445,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",99,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",True
1446,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1) + (8,1)",99,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1) + (8,1)",True
1447,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",99,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",True
1448,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",99,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",True
1449,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,1) + (8,2)",99,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",False
1450,"(1,1) + (1,1) + (3b,1) + (6,1) + (6b,1) + (8,2)",99,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",False
1451,"(1,1) + (1,1) + (3b,1) + (6,2) + (8,1) + (8,1)",99,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",False
1452,"(1,1) + (1,1) + (3b,1) + (6b,1) + (6b,1) + (8,2)",99,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (8,2)",False
1453,"(1,1) + (1,1) + (3b,1) + (6b,2) + (8,1) + (8,1)",99,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1) + (8,1)",False
1454,"(1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",99,"(1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",True
1455,"(1,1) + (1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",99,"(1,1) + (1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",True
1456,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",99,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",True
1457,"(1,1) + (1,2) + (3b,1) + (3b,1) + (8,1) + (8,2)",99,"(1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",False
1458,"(1,1) + (1,2) + (3b,2) + (8,1) + (8,1) + (8,1)",99,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",False
1459,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",True
1460,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",True
1461,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",True
1462,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",True
1463,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (6b,1)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",False
1464,"(1,1) + (1,2) + (6,1) + (6b,1) + (6b,1) + (6b,2)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",False
1465,"(1,1) + (1,2) + (6,1) + (8,1) + (8,2)",99,"(1,1) + (1,2) + (6,1) + (8,1) + (8,2)",True
1466,"(1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (6b,1)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",False
1467,"(1,1) + (1,2) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",99,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",False
1468,"(1,1) + (1,2) + (6b,1) + (8,1) + (8,2)",99,"(1,1) + (1,2) + (6,1) + (8,1) + (8,2)",False
1469,"(1,1) + (6,1) + (6,1) + (6,2) + (8,1)",99,"(1,1) + (6,1) + (6,1) + (6,2) + (8,1)",True
1470,"(1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",99,"(1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",True
1471,"(1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",99,"(1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",True
1472,"(1,1) + (6,1) + (6b,1) + (6b,2) + (8,1)",99,"(1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",False
1473,"(1,1) + (6,2) + (6b,1) + (6b,1) + (8,1)",99,"(1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",False
1474,"(1,1) + (6b,1) + (6b,1) + (6b,2) + (8,1)",99,"(1,1) + (6,1) + (6,1) + (6,2) + (8,1)",False
1475,"(1,1) + (8,1) + (8,1) + (8,2)",99,"(1,1) + (8,1) + (8,1) + (8,2)",True
1476,"(1,2) + (3,1) + (6,1) + (6,1) + (8,2)",99,"(1,2) + (3,1) + (6,1) + (6,1) + (8,2)",True
1477,"(1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",99,"(1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",True
1478,"(1,2) + (3,1) + (6,2) + (8,1) + (8,1)",99,"(1,2) + (3,1) + (6,2) + (8,1) + (8,1)",True
1479,"(1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",99,"(1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",True
1480,"(1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",99,"(1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",True
1481,"(1,2) + (3b,1) + (6,1) + (6,1) + (8,2)",99,"(1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",False
1482,"(1,2) + (3b,1) + (6,1) + (6b,1) + (8,2)",99,"(1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",False
1483,"(1,2) + (3b,1) + (6,2) + (8,1) + (8,1)",99,"(1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",False
1484,"(1,2) + (3b,1) + (6b,1) + (6b,1) + (8,2)",99,"(1,2) + (3,1) + (6,1) + (6,1) + (8,2)",False
1485,"(1,2) + (3b,1) + (6b,2) + (8,1) + (8,1)",99,"(1,2) + (3,1) + (6,2) + (8,1) + (8,1)",False
1486,"(3,1) + (6,1) + (8,1) + (8,2)",99,"(3,1) + (6,1) + (8,1) + (8,2)",True
1487,"(3,1) + (6b,1) + (8,1) + (8,2)",99,"(3,1) + (6b,1) + (8,1) + (8,2)",True
1488,"(3b,1) + (6,1) + (8,1) + (8,2)",99,"(3,1) + (6b,1) + (8,1) + (8,2)",False
1489,"(3b,1) + (6b,1) + (8,1) + (8,2)",99,"(3,1) + (6,1) + (8,1) + (8,2)",False
1490,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",102,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",True
1491,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",102,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",True
1492,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",102,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",True
1493,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (8,1) + (8,2)",102,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",False
1494,"(1,1) + (1,1) + (1,2) + (3b,2) + (8,1) + (8,1) + (8,1)",102,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",False
1495,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",True
1496,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",True
1497,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",True
1498,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",True
1499,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (6b,1)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",False
1500,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (6b,1) + (6b,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",False
1501,"(1,1) + (1,1) + (1,2) + (6,1) + (8,1) + (8,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (8,1) + (8,2)",True
1502,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (6b,1)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",False
1503,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",False
1504,"(1,1) + (1,1) + (1,2) + (6b,1) + (8,1) + (8,2)",102,"(1,1) + (1,1) + (1,2) + (6,1) + (8,1) + (8,2)",False
1505,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (8,1)",102,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (8,1)",True
1506,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",102,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",True
1507,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",102,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",True
1508,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,2) + (8,1)",102,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",False
1509,"(1,1) + (1,1) + (6,2) + (6b,1) + (6b,1) + (8,1)",102,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",False
1510,"(1,1) + (1,1) + (6b,1) + (6b,1) + (6b,2) + (8,1)",102,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (8,1)",False
1511,"(1,1) + (1,1) + (8,1) + (8,1) + (8,2)",102,"(1,1) + (1,1) + (8,1) + (8,1) + (8,2)",True
1512,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",102,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",True
1513,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",102,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",True
1514,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",102,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",True
1515,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",102,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",True
1516,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",102,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",True
1517,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (8,2)",102,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",False
1518,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (8,2)",102,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",False
1519,"(1,1) + (1,2) + (3b,1) + (6,2) + (8,1) + (8,1)",102,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",False
1520,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (8,2)",102,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",False
1521,"(1,1) + (1,2) + (3b,1) + (6b,2) + (8,1) + (8,1)",102,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",False
1522,"(1,1) + (3,1) + (6,1) + (8,1) + (8,2)",102,"(1,1) + (3,1) + (6,1) + (8,1) + (8,2)",True
1523,"(1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",102,"(1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",True
1524,"(1,1) + (3b,1) + (6,1) + (8,1) + (8,2)",102,"(1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",False
1525,"(1,1) + (3b,1) + (6b,1) + (8,1) + (8,2)",102,"(1,1) + (3,1) + (6,1) + (8,1) + (8,2)",False
1526,"(1,2) + (6,1) + (6,1) + (6,2) + (8,1)",102,"(1,2) + (6,1) + (6,1) + (6,2) + (8,1)",True
1527,"(1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",102,"(1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",True
1528,"(1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",102,"(1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",True
1529,"(1,2) + (6,1) + (6b,1) + (6b,2) + (8,1)",102,"(1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",False
1530,"(1,2) + (6,2) + (6b,1) + (6b,1) + (8,1)",102,"(1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",False
1531,"(1,2) + (6b,1) + (6b,1) + (6b,2) + (8,1)",102,"(1,2) + (6,1) + (6,1) + (6,2) + (8,1)",False
1532,"(1,2) + (8,1) + (8,1) + (8,2)",102,"(1,2) + (8,1) + (8,1) + (8,2)",True
1533,"(6,1) + (6,1) + (6,1) + (8,2)",102,"(6,1) + (6,1) + (6,1) + (8,2)",True
1534,"(6,1) + (6,1) + (6b,1) + (8,2)",102,"(6,1) + (6,1) + (6b,1) + (8,2)",True
1535,"(6,1) + (6,2) + (8,1) + (8,1)",102,"(6,1) + (6,2) + (8,1) + (8,1)",True
1536,"(6,1) + (6b,1) + (6b,1) + (8,2)",102,"(6,1) + (6,1) + (6b,1) + (8,2)",False
1537,"(6,1) + (6b,2) + (8,1) + (8,1)",102,"(6,1) + (6b,2) + (8,1) + (8,1)",True
1538,"(6,2) + (6b,1) + (8,1) + (8,1)",102,"(6,1) + (6b,2) + (8,1) + (8,1)",False
1539,"(6b,1) + (6b,1) + (6b,1) + (8,2)",102,"(6,1) + (6,1) + (6,1) + (8,2)",False
1540,"(6b,1) + (6b,2) + (8,1) + (8,1)",102,"(6,1) + (6,2) + (8,1) + (8,1)",False
1541,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",True
1542,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",True
1543,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",True
1544,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",True
1545,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",True
1546,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (8,2)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",False
1547,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (8,2)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",False
1548,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (8,1) + (8,1)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",False
1549,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (8,2)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",False
1550,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,2) + (8,1) + (8,1)",105,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",False
1551,"(1,1) + (1,1) + (3,1) + (6,1) + (8,1) + (8,2)",105,"(1,1) + (1,1) + (3,1) + (6,1) + (8,1) + (8,2)",True
1552,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",105,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",True
1553,"(1,1) + (1,1) + (3b,1) + (6,1) + (8,1) + (8,2)",105,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",False
1554,"(1,1) + (1,1) + (3b,1) + (6b,1) + (8,1) + (8,2)",105,"(1,1) + (1,1) + (3,1) + (6,1) + (8,1) + (8,2)",False
1555,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",105,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",True
1556,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",105,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",True
1557,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",105,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",True
1558,"(1,1) + (1,2) + (6,1) + (6b,1) + (6b,2) + (8,1)",105,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",False
1559,"(1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (8,1)",105,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",False
1560,"(1,1) + (1,2) + (6b,1) + (6b,1) + (6b,2) + (8,1)",105,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",False
1561,"(1,1) + (1,2) + (8,1) + (8,1) + (8,2)",105,"(1,1) + (1,2) + (8,1) + (8,1) + (8,2)",True
1562,"(1,1) + (6,1) + (6,1) + (6,1) + (8,2)",105,"(1,1) + (6,1) + (6,1) + (6,1) + (8,2)",True
1563,"(1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",105,"(1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",True
1564,"(1,1) + (6,1) + (6,2) + (8,1) + (8,1)",105,"(1,1) + (6,1) + (6,2) + (8,1) + (8,1)",True
1565,"(1,1) + (6,1) + (6b,1) + (6b,1) + (8,2)",105,"(1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",False
1566,"(1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",105,"(1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",True
1567,"(1,1) + (6,2) + (6b,1) + (8,1) + (8,1)",105,"(1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",False
1568,"(1,1) + (6b,1) + (6b,1) + (6b,1) + (8,2)",105,"(1,1) + (6,1) + (6,1) + (6,1) + (8,2)",False
1569,"(1,1) + (6b,1) + (6b,2) + (8,1) + (8,1)",105,"(1,1) + (6,1) + (6,2) + (8,1) + (8,1)",False
1570,"(1,2) + (3,1) + (6,1) + (8,1) + (8,2)",105,"(1,2) + (3,1) + (6,1) + (8,1) + (8,2)",True
1571,"(1,2) + (3,1) + (6b,1) + (8,1) + (8,2)",105,"(1,2) + (3,1) + (6b,1) + (8,1) + (8,2)",True
1572,"(1,2) + (3b,1) + (6,1) + (8,1) + (8,2)",105,"(1,2) + (3,1) + (6b,1) + (8,1) + (8,2)",False
1573,"(1,2) + (3b,1) + (6b,1) + (8,1) + (8,2)",105,"(1,2) + (3,1) + (6,1) + (8,1) + (8,2)",False
1574,"(3,1) + (8,1) + (8,1) + (8,2)",105,"(3,1) + (8,1) + (8,1) + (8,2)",True
1575,"(3b,1) + (8,1) + (8,1) + (8,2)",105,"(3,1) + (8,1) + (8,1) + (8,2)",False
1576,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",108,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",True
1577,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",108,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",True
1578,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",108,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",True
1579,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (6b,2) + (8,1)",108,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",False
1580,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (8,1)",108,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",False
1581,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (6b,2) + (8,1)",108,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",False
1582,"(1,1) + (1,1) + (1,2) + (8,1) + (8,1) + (8,2)",108,"(1,1) + (1,1) + (1,2) + (8,1) + (8,1) + (8,2)",True
1583,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (8,2)",108,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (8,2)",True
1584,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",108,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",True
1585,"(1,1) + (1,1) + (6,1) + (6,2) + (8,1) + (8,1)",108,"(1,1) + (1,1) + (6,1) + (6,2) + (8,1) + (8,1)",True
1586,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,1) + (8,2)",108,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",False
1587,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",108,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",True
1588,"(1,1) + (1,1) + (6,2) + (6b,1) + (8,1) + (8,1)",108,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",False
